mol,cid,Energy,Relative energy,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,145,34.988743,0.30337167,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,558.08752,365.17047,192.91707,489.24457,68.842972,1272.619,672.70184,172.25339,599.91724,0.94964826,1.6399111,62.478436,6.9995871,33.704136,40.504112,0.081983201,-19.715113,0,7.1443038,9.3751802,7.7484503,6.7999754,0.65432471,0.34567529,0.87664485,0.12335516,2.2803216,1.2053697,0.056905653,0.082122274,0.98856115,5385.6416,427.18375,5142.2988,5201.8013,4.471622,4.5612822,1.1867858,1.0880896,283.625,323.52325,7.0780082,0.17301477,2.6668358,1.9602364,0.80762953,0.38648713,0.19089518,0.074243426,0.03860572,0.023585631,806.875,471.25,355.875,321.125,291.875,234.5,130.75,56.125,0.5,0.70710677,1.118034,0.5,0.5,0.70710677,-2.4698064,-2.4320846,-2.3642347,-8.9203558,-8.3063946,-8.2781219,1.3171533,210.125,160.875,161.375,67.375,27.625,10.875,6.375,3.625,0.097295396,0.041261192,1.5392834,1.3403555,1.263157,1.3779143,1.5772148,2.2082665,1.7008177,1.3605785,0.4985486,2.1038241,4.2750735,5.1501627,5.825767,6.8833647,7.2787709,7.2714782,1.3876938,497.67825,690.625,1105.125,551.25,221.875,83.5,34.625,13.25,6.625,3.625,895.0,390.375,60.5,16.125,7.0,2.375,0.25,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,176,34.995239,0.30986834,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,552.53735,361.55966,190.97768,484.76556,67.771797,1260.0354,665.93915,170.582,594.09631,0.94881195,1.6459217,62.402927,6.9931936,33.758926,40.558296,0.067885295,-19.667717,0,7.0356364,9.2996712,7.7479172,6.7993693,0.65436238,0.34563759,0.87734443,0.12265559,2.280453,1.2052382,0.056629878,0.08188314,0.98817676,5385.7231,426.07455,5141.9253,5203.4468,4.4716558,4.5633063,1.1853682,1.0859315,283.875,322.02203,7.0309048,0.17282876,2.6674976,1.9509461,0.80459666,0.38954988,0.19069639,0.07506334,0.038198091,0.023597341,807.875,467.125,355.75,321.375,290.0,234.5,131.125,57.125,0.5,0.5,1.0,0.5,0.5,0.70710677,-2.4399142,-2.4123349,-2.3356626,-8.825346,-8.3590374,-8.2806969,1.3192236,205.5,164.375,162.75,66.5,28.125,11.875,6.375,3.5,0.097680956,0.042395953,1.5221218,1.3082387,1.2479919,1.3635787,1.5569408,2.1604156,1.6986213,1.3621068,0.51173753,2.0585711,4.2542596,5.1720476,5.7914748,6.8287458,7.285131,7.2359815,1.3850979,498.15973,690.0,1104.0,553.25,222.5,82.75,34.75,13.625,6.5,3.5,898.5,388.875,59.75,16.25,6.625,1.75,0.125,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,77,35.094818,0.40944648,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,560.31274,367.09848,193.21428,494.53485,65.777901,1279.3381,673.73816,173.8842,605.60004,0.94631177,0.48489439,56.180298,6.8703494,27.60936,34.202053,0.085934617,-14.25166,0,7.089735,7.185184,7.9322262,6.5926929,0.6551671,0.3448329,0.88260502,0.11739498,2.2832572,1.2024324,0.056489926,0.081572279,0.99049628,5381.4951,423.71262,5144.9561,5194.3213,4.4699001,4.5722637,1.1820714,1.0867177,284.625,323.19403,6.4987984,0.16322486,2.6752853,1.9583906,0.84054464,0.40482813,0.20279963,0.081079058,0.027414607,0.013799988,800.375,467.375,354.25,316.75,283.75,225.625,124.125,52.625,0.5,0.70710677,0.5,0.86602539,0.70710677,0.5,-2.4099255,-2.3915305,-2.3877146,-7.5484524,-7.1626544,-7.1063008,1.3174943,207.0,172.5,175.125,72.5,29.875,10.625,4.25,1.75,0.098094568,0.039068665,1.4630456,1.1910397,1.2002064,1.3937238,1.550413,2.2661042,1.5045784,0.81231338,0.48057133,1.9993539,3.8111753,4.7110925,5.3114023,6.195437,6.9731612,7.1252222,1.3863295,497.08597,689.125,1107.5,558.75,228.625,85.0,34.75,12.375,4.25,1.75,900.5,386.25,53.5,12.5,4.875,1.75,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,189,35.094818,0.40944648,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,560.40527,366.73721,193.66809,495.811,64.594292,1278.0791,675.32062,173.06911,602.75854,0.94589639,0.48597035,56.112747,6.8938012,27.615355,34.188229,0.083388068,-14.261261,0,7.0168481,7.1176343,7.9304795,6.5728745,0.65441424,0.34558576,0.88473648,0.11526353,2.2806337,1.2050576,0.056484643,0.081586942,0.99049383,5381.6958,423.80209,5145.105,5194.4844,4.4699836,4.5723066,1.1820672,1.0866772,284.75,324.68237,6.5125489,0.16306314,2.6753256,1.9584363,0.84076244,0.40484589,0.20300186,0.081078246,0.027418245,0.01380612,800.125,467.375,354.25,317.25,283.75,225.75,124.0,52.625,0.5,0.70710677,0.5,0.86602539,0.70710677,0.5,-2.4093444,-2.391988,-2.3878355,-7.5510345,-7.1605849,-7.1047711,1.3176465,207.125,172.25,175.0,72.375,29.75,10.625,4.25,1.75,0.097741708,0.039007094,1.4643019,1.1893603,1.2063732,1.3947943,1.5464709,2.2684941,1.5021993,0.81252313,0.48229498,1.9957627,3.8100002,4.7145157,5.3185396,6.1953611,6.9731002,7.1251669,1.3860855,497.08331,689.0,1107.5,558.75,228.25,84.875,34.625,12.375,4.25,1.75,900.375,386.5,53.25,12.5,4.875,1.75,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,113,35.094818,0.40944651,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,547.55084,364.24411,183.30673,482.83121,64.719604,1269.3906,639.19055,180.93736,630.20007,0.94631177,0.48529544,56.132767,6.8579507,27.606649,34.184212,0.086025678,-14.245227,0,7.0715179,7.1376572,7.933063,6.5775619,0.66522425,0.33477575,0.88180166,0.11819835,2.3183064,1.167363,0.056483459,0.081582375,0.99049616,5381.6045,423.77164,5145.0352,5194.4019,4.4699454,4.5722899,1.1820909,1.0866618,284.625,325.19977,6.4155741,0.16279583,2.6647391,1.9547464,0.83812368,0.40300924,0.20259708,0.082131602,0.027432868,0.012049277,800.25,463.25,354.625,314.625,286.125,224.625,127.0,52.75,1.2247449,0.5,1.6583124,0.70710677,0.70710677,1.4142135,-2.4155214,-2.3868492,-2.3305178,-7.9642377,-7.6240196,-7.2661877,1.3207014,215.5,169.0,176.875,73.0,29.0,11.0,4.625,1.5,0.096228413,0.038537942,1.5196966,1.2392271,1.1740154,1.3399523,1.4965081,2.2046607,1.4172034,0.78259712,0.46374023,2.0267045,3.7756338,4.7027349,5.2520227,6.2596297,6.952045,7.0569825,1.3839657,499.01883,690.625,1110.75,557.0,230.125,85.75,34.125,12.125,4.625,1.5,895.25,388.0,53.25,12.75,5.125,1.125,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,196,35.094994,0.40962291,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,552.4903,365.84958,186.64073,487.68237,64.80793,1274.9858,650.81622,179.20886,624.16962,0.94465232,0.48553216,56.182659,6.8778682,27.61017,34.186581,0.086879909,-14.230211,0,7.094265,7.1875453,7.9370627,6.5764122,0.66218281,0.33781719,0.88269854,0.11730148,2.3077071,1.1779685,0.056508355,0.081637055,0.99051034,5380.7412,423.97357,5144.1128,5193.3965,4.4695873,4.5718527,1.1823764,1.0867974,285.125,324.25284,6.4929776,0.16317837,2.6750195,1.9568607,0.84072894,0.40487623,0.20276238,0.081005327,0.027353831,0.013758224,799.25,467.25,354.125,316.0,283.375,225.0,124.125,52.5,0.5,0.70710677,0.5,0.86602539,0.70710677,0.5,-2.4097693,-2.3902149,-2.3875141,-7.543438,-7.1626258,-7.1042233,1.3170097,206.875,172.125,175.625,72.5,29.625,10.75,4.25,1.75,0.097423226,0.039556962,1.4679478,1.1974118,1.2051147,1.3941635,1.5385181,2.2594659,1.5113736,0.79865402,0.4807362,1.9988278,3.8107922,4.7161226,5.3001056,6.2033377,6.9726806,7.1247854,1.387175,497.14349,689.625,1107.625,558.75,228.875,85.0,34.5,12.5,4.25,1.75,900.75,386.625,53.25,12.5,4.875,1.75,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,94,35.095131,0.40975848,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,557.16571,367.04422,190.12151,491.15134,66.014412,1279.1492,662.95367,176.92273,616.1955,0.94922996,0.48822686,56.142086,6.8658433,27.605429,34.184647,0.08661595,-14.250137,0,7.070457,7.1469741,7.9345207,6.5792203,0.65877032,0.34122971,0.88151747,0.11848254,2.2958145,1.189868,0.056552906,0.081543945,0.99037653,5382.6543,423.68695,5145.8101,5195.8115,4.4703817,4.572597,1.181254,1.0874027,283.75,323.1481,6.40486,0.16307162,2.6642478,1.955152,0.83802766,0.40266427,0.20252889,0.08203207,0.027422199,0.012066653,798.125,462.125,355.125,314.375,287.375,225.125,126.0,52.5,1.2247449,0.5,1.6583124,0.70710677,0.70710677,1.4142135,-2.4012918,-2.3892968,-2.3234251,-7.967495,-7.6150732,-7.2994862,1.3199749,214.875,171.125,176.125,73.25,28.75,11.125,4.75,1.5,0.095740937,0.038966201,1.5162631,1.2265478,1.1656051,1.3575996,1.5323085,2.2467818,1.4641401,0.81241536,0.46041647,2.0151901,3.7823431,4.663722,5.2487907,6.2861109,6.9728189,7.0560484,1.3851449,499.04523,691.25,1110.5,557.5,229.75,86.0,34.0,12.25,4.75,1.5,895.625,386.375,53.625,12.75,5.25,1.125,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,64,35.095264,0.40989307,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,558.29541,366.36169,191.93375,492.98767,65.307777,1276.7705,669.27301,174.42793,607.4975,0.94589639,0.4871951,56.133781,6.8773708,27.611616,34.199291,0.080936655,-14.22844,0,7.0481582,7.1386704,7.9280257,6.5876751,0.65621471,0.34378529,0.8830229,0.1169771,2.2869084,1.1987792,0.056408692,0.081616379,0.99057156,5381.4688,423.91519,5145.0254,5193.9966,4.4698892,4.5720525,1.182743,1.085886,284.75,323.42023,6.4686413,0.16297147,2.6744668,1.9595048,0.84068841,0.40500298,0.2028951,0.08211875,0.027503213,0.013788335,799.125,467.0,353.875,316.625,283.625,225.625,124.75,52.5,0.5,0.70710677,0.5,0.86602539,0.70710677,0.5,-2.4154656,-2.3888876,-2.3859689,-7.5444984,-7.2025108,-7.1352744,1.3173664,206.25,171.125,175.0,72.125,28.75,11.125,4.25,1.75,0.095725894,0.040663246,1.4757559,1.2004364,1.2083368,1.4063535,1.5715559,2.2942488,1.5083152,0.79247493,0.47411251,2.0047147,3.808995,4.7040806,5.2733388,6.2075639,6.9704199,7.1223202,1.3865479,497.09787,689.25,1107.375,557.75,228.875,85.0,33.875,12.875,4.25,1.75,901.125,386.625,53.875,12.875,5.125,1.75,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,80,35.097286,0.41191483,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,550.13794,365.86996,184.26797,484.61359,65.524345,1275.0568,642.54242,181.60197,632.51434,0.95596802,1.1212189,56.460384,6.8849702,27.860895,34.442108,0.084525548,-13.235803,0,7.117456,7.3275042,7.9313235,6.5812125,0.66505128,0.33494869,0.88089466,0.11910531,2.3177037,1.1679661,0.057756335,0.082311213,0.98908818,5390.7979,428.42834,5148.186,5204.9819,4.473762,4.5695138,1.173726,1.0981706,281.75,324.86243,6.555285,0.16084942,2.6701813,1.9555142,0.83819389,0.40283597,0.20292926,0.079989359,0.025036115,0.011064846,797.125,464.625,352.0,317.375,286.375,226.875,124.0,54.875,0.5,0.5,0.70710677,0.70710677,1.118034,0.5,-2.4732256,-2.4629443,-2.3841031,-7.6299248,-7.6242661,-6.8729224,1.3193578,207.5,168.0,176.75,72.75,30.125,11.0,3.625,1.75,0.099076703,0.038597874,1.6024439,1.3551087,1.2797165,1.4610702,1.6132358,2.2115941,1.7984773,1.3480561,0.48595849,2.107234,4.1066985,5.0294447,5.2904768,6.2866349,7.1559854,7.1611657,1.3847898,498.09003,689.75,1105.625,555.5,228.25,85.125,34.875,12.25,3.75,1.75,898.125,387.5,51.5,12.375,4.75,1.25,0.125,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,197,35.097286,0.41191614,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,558.03253,367.2424,190.79012,492.54498,65.487518,1279.8397,665.28516,176.45229,614.55463,0.95681703,1.12099,56.442406,6.8702631,27.861004,34.443062,0.087602325,-13.234798,0,7.1081581,7.3095284,7.93332,6.582058,0.65810215,0.34189785,0.88264567,0.1173543,2.2934859,1.1921978,0.057756621,0.082321651,0.98910695,5390.8037,428.47711,5148.2168,5204.9141,4.4737644,4.5694728,1.1737413,1.0981635,281.5,322.61032,6.5581813,0.16087234,2.6704192,1.9562987,0.83895731,0.40286258,0.20319237,0.079932757,0.025058361,0.011103159,798.125,465.5,352.5,317.625,285.875,226.875,123.75,54.625,0.5,0.5,0.70710677,0.70710677,1.118034,0.5,-2.4744928,-2.4618549,-2.3840365,-7.6339402,-7.629106,-6.854979,1.3191738,208.25,168.375,177.125,72.375,30.375,11.0,3.625,1.75,0.099645391,0.038567495,1.6016456,1.3521088,1.2771523,1.4482318,1.5954564,2.1805391,1.7820503,1.3439133,0.48614347,2.0989637,4.1033316,5.0386839,5.2956343,6.2963729,7.1554666,7.1606488,1.3850666,498.08072,689.875,1106.125,556.0,228.75,84.75,35.125,12.25,3.75,1.75,897.875,387.625,51.625,12.375,4.75,1.25,0.125,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,91,35.097527,0.41215399,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,555.29053,365.56198,189.72853,490.75275,64.537781,1273.9835,661.58337,175.83347,612.40021,0.95596802,1.1195474,56.387112,6.8879771,27.865507,34.447952,0.083319955,-13.214609,0,7.0404139,7.2542357,7.9274521,6.5824437,0.65832567,0.34167436,0.88377655,0.11622345,2.2942648,1.1914184,0.057735451,0.082405776,0.98918796,5390.3716,428.84637,5147.8149,5204.0815,4.4735851,4.5689869,1.1747245,1.0978453,281.75,326.66885,6.5885029,0.15957139,2.6713648,1.9602381,0.83888733,0.40259409,0.20392485,0.079931848,0.025120439,0.011285872,797.25,463.375,350.875,315.375,285.25,226.0,123.75,54.5,0.5,0.5,0.70710677,0.70710677,0.5,0.5,-2.4766605,-2.4583721,-2.3856292,-7.6511588,-7.645402,-6.8856392,1.3195211,209.25,169.75,177.25,72.75,30.625,11.125,3.625,1.75,0.10046313,0.039239001,1.5947957,1.3718449,1.299,1.4861175,1.6359354,2.217432,1.8001885,1.3958877,0.49321195,2.1057866,4.1117287,5.0040717,5.303329,6.3227654,7.1530266,7.1582747,1.3844512,498.03128,689.5,1105.875,557.0,229.5,85.0,35.25,12.375,3.75,1.75,896.625,387.25,52.25,12.25,4.625,1.25,0.125,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,185,35.200474,0.51510298,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,539.22766,369.84436,169.38329,460.186,79.041649,1288.9076,590.63953,200.46106,698.26807,0.94922996,0.49198133,60.6008,7.0045743,32.388458,38.833527,0.049445935,-13.495521,0,6.9716988,8.6898403,7.7415528,6.4450698,0.68587798,0.31412205,0.85341692,0.14658308,2.3902848,1.0953436,0.13094313,0.24747407,0.86055654,3780.5457,887.64081,3086.647,3586.8032,3.7464814,3.3172119,1.8242176,1.2003685,283.75,321.25311,4.9607716,0.24572645,2.5935183,1.9123223,0.73765159,0.36956191,0.17640959,0.072497413,0.029452201,0.012593875,784.625,460.875,350.5,313.5,280.5,227.125,124.25,47.25,0.5,0.5,1.0,0.5,0.5,0.70710677,-2.2690368,-2.1804969,-2.114949,-7.5344439,-7.3952713,-7.2696867,1.3047723,191.75,125.625,131.0,62.25,25.0,9.5,4.625,1.75,0.087731808,0.034290273,0.81261915,0.74790835,0.86227906,1.0300715,1.1444157,1.0531447,1.0626408,1.5447493,0.62860936,1.6462872,3.1252954,3.844974,4.2966247,4.6153922,4.8706374,5.5740852,1.3956871,489.36469,683.0,1034.375,507.0,194.75,75.75,30.75,10.75,4.625,1.75,842.625,381.375,63.75,13.5,5.75,1.25,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,1,35.228703,0.54333174,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,554.03949,361.89441,192.14511,486.41257,67.626961,1261.202,670.01001,169.74931,591.19202,0.93603474,0.81069505,62.881996,7.176219,33.971069,40.817921,0.069280192,-21.711929,0,7.0482121,14.183549,7.7703643,6.8468494,0.6531924,0.34680757,0.87793839,0.12206161,2.2763755,1.209318,0.055434085,0.079880789,0.97194779,5433.4409,423.06412,5147.624,5296.1934,4.4914217,4.3970294,1.3645234,1.0352561,287.75,319.40579,6.7676816,0.20130242,2.6450341,1.9183973,0.73694474,0.35616678,0.18002389,0.075607777,0.040226113,0.023429032,834.75,477.625,357.625,324.625,295.0,243.25,133.125,52.0,3.7416575,0.70710677,4.4158802,0.70710677,0.5,0.5,-2.2021649,-2.1735351,-2.1482987,-9.0781298,-8.9065075,-8.6097212,1.3269451,227.625,166.125,155.875,67.25,28.875,12.25,7.0,3.5,0.092275426,0.041201387,1.3076692,1.0982918,1.1498463,1.314741,1.4647568,1.707166,1.0838989,0.90351981,0.58184922,2.2183497,4.0791006,5.1102581,5.6347604,6.4884629,6.6210489,6.5155482,1.3773706,501.3175,690.5,1090.75,525.0,206.0,78.5,33.0,13.375,7.0,3.5,863.125,358.875,50.125,11.25,4.125,1.125,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,65,35.228703,0.54333174,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,563.23315,366.17242,197.06073,494.49594,68.737198,1276.1108,687.15076,169.11169,588.96008,0.93644154,0.81001198,62.961937,7.1738138,33.977287,40.811459,0.065051392,-21.715853,0,7.1479712,14.288487,7.7636404,6.8341713,0.6501258,0.34987417,0.87795961,0.12204039,2.2656884,1.2200112,0.055451043,0.07988409,0.97194815,5433.1504,423.05826,5147.3413,5295.9014,4.4913015,4.3970346,1.3644629,1.0354158,287.625,323.31042,6.8827267,0.20390356,2.6452498,1.9243361,0.73708522,0.35765731,0.17867701,0.074152499,0.040518906,0.02355659,831.5,477.75,360.0,327.625,300.125,245.75,134.0,52.0,7.2456884,7.5332594,0.5,0.70710677,0.5,1.118034,-2.2374182,-2.1542482,-2.1456285,-9.042757,-8.7150965,-8.1399298,1.3238057,229.5,160.625,152.625,67.125,28.875,12.25,6.375,3.5,0.090972222,0.040442578,1.3246613,1.1237913,1.1941854,1.3366011,1.4580247,1.6926475,0.95507765,0.8134675,0.57127738,2.2357349,4.1039915,5.1242023,5.7094188,6.6705089,6.5572281,6.5393662,1.3820518,501.15704,692.625,1090.875,521.75,202.375,78.5,32.75,13.25,6.375,3.5,861.375,361.125,49.75,11.375,3.875,1.0,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,133,35.228703,0.54333174,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,555.09406,364.17899,190.91505,487.36722,67.726799,1269.1637,665.72076,173.26393,603.44293,0.9368487,0.81071776,62.939514,7.1863852,33.978386,40.825726,0.06756448,-21.719227,0,7.0922885,14.241067,7.7675505,6.8473406,0.65606719,0.34393281,0.87799042,0.1220096,2.2863941,1.1992937,0.055437267,0.07987193,0.97196043,5433.1489,422.99371,5147.4048,5295.8994,4.4913011,4.396966,1.364448,1.0352709,287.5,320.79617,6.8856068,0.20394024,2.6453035,1.9234124,0.73714262,0.35766608,0.1787096,0.074164651,0.040532228,0.023566734,831.375,477.75,360.125,327.5,300.25,245.5,133.875,51.625,7.2456884,7.5332594,0.5,0.70710677,0.5,1.118034,-2.2376244,-2.1543858,-2.145678,-9.0436296,-8.7165461,-8.1416807,1.3236265,229.25,160.875,152.125,67.375,28.875,12.375,6.375,3.5,0.090940647,0.040839694,1.3254564,1.123367,1.1961392,1.3373812,1.4611197,1.6920122,0.95785391,0.83950198,0.5702104,2.2354388,4.1126266,5.1246581,5.7101951,6.6836977,6.5579767,6.540112,1.3823222,501.14944,692.75,1090.625,521.625,202.125,78.75,32.75,13.375,6.375,3.5,861.375,360.75,50.0,11.375,3.875,1.0,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,161,35.229244,0.54387367,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,557.26105,363.85364,193.40744,489.28033,67.980743,1268.0299,674.41174,170.44618,593.61816,0.94589639,1.504909,63.127678,7.1615653,34.163776,40.988239,0.069868907,-23.15799,0,7.1379805,14.355017,7.7700214,6.8244643,0.65293205,0.34706792,0.8780092,0.12199083,2.2754683,1.2102258,0.054320935,0.08002995,0.97152138,5435.7466,424.09131,5148.2446,5299.1572,4.4923744,4.3958912,1.3734547,1.0245439,284.75,323.65677,7.162159,0.20241547,2.6424592,1.910439,0.73465759,0.36034408,0.17939384,0.072750002,0.03976715,0.024415053,837.25,482.0,364.875,330.625,301.0,241.5,132.0,50.5,6.3639612,2.7386129,7.2456884,0.5,0.5,0.70710677,-2.1828012,-2.1811614,-2.1691666,-8.6542559,-8.4271288,-8.255908,1.328634,232.125,156.375,155.625,67.5,29.5,13.125,6.625,3.375,0.091812268,0.042344045,1.3740513,1.2609874,1.2420365,1.402848,1.5403516,1.8393117,1.815322,1.818534,0.60262001,2.3291268,4.4855313,5.4025369,5.93712,6.763463,6.6558309,6.6470652,1.3760346,502.25842,691.125,1091.625,521.0,205.375,78.75,33.5,14.0,6.625,3.375,859.5,364.625,49.75,11.25,4.0,0.875,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,160,35.229244,0.54387367,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,556.52679,361.28284,195.24399,488.77338,67.753448,1259.0707,680.8158,166.03883,578.25488,0.94589639,1.5051427,63.127407,7.159061,34.168804,41.008503,0.068625361,-23.158915,0,7.1230893,14.354751,7.7681298,6.8396978,0.64917415,0.35082585,0.87825662,0.12174337,2.262372,1.2233297,0.054311145,0.080016904,0.97153383,5435.5303,424.00537,5148.1069,5298.9478,4.4922853,4.3958511,1.3733722,1.0244422,284.75,322.11594,7.1604857,0.20250191,2.6426442,1.909775,0.73464173,0.36031196,0.17938322,0.072725698,0.039750632,0.024405817,837.0,481.875,365.0,330.5,300.875,241.375,132.0,50.375,6.3639612,2.7386129,7.2456884,0.5,0.5,0.70710677,-2.1826217,-2.1815267,-2.1696372,-8.6522131,-8.4291277,-8.2557545,1.3287606,231.875,156.375,155.625,67.5,29.5,13.0,6.625,3.375,0.091780819,0.041981846,1.3729928,1.259533,1.2401795,1.4031051,1.5469738,1.8379213,1.82463,1.8279794,0.60231543,2.3261046,4.4854126,5.4024076,5.9369917,6.7626581,6.6557293,6.6469584,1.3758206,502.24573,691.0,1091.5,521.0,205.375,78.75,33.5,13.875,6.625,3.375,859.625,364.625,49.75,11.25,4.0,0.875,0.0,0.0
O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,152,35.229244,0.54387367,O=C[C@@](NC)Cc1ccc(OCc2ccccc2)cc1,555.7428,360.78326,194.9595,488.10318,67.639587,1257.3297,679.82379,165.82376,577.50592,0.94631177,1.5047401,63.120884,7.1666884,34.166195,41.003563,0.067592137,-23.153061,0,7.1151319,14.348228,7.76791,6.8373671,0.64919114,0.35080889,0.87828976,0.12171025,2.2624311,1.2232705,0.054312598,0.080004878,0.97152734,5435.9336,423.97699,5148.5015,5299.3892,4.4924517,4.3959713,1.3733871,1.0244839,284.625,323.53384,7.0141516,0.20091157,2.6435361,1.9155455,0.73436767,0.35984617,0.18031092,0.075437665,0.040486138,0.024503481,836.75,481.0,365.0,330.0,297.5,242.125,132.75,51.375,3.2015622,7.2456884,6.2649822,0.5,0.5,0.70710677,-2.1912944,-2.1902649,-2.1699972,-8.6333437,-8.5107641,-8.3045835,1.3275383,232.875,164.5,155.0,66.5,29.375,12.875,6.75,3.125,0.091095887,0.042424243,1.3918128,1.2485745,1.2149169,1.3539739,1.5397499,1.8096386,1.7918459,1.8467497,0.60863405,2.3046474,4.4822817,5.3291101,5.8160787,6.636169,6.7028494,6.6461215,1.3776684,502.20721,691.875,1094.0,526.375,205.5,77.75,33.25,14.0,6.75,3.125,861.125,361.875,50.5,11.25,3.875,1.125,0.0,0.0
