ID,Symbol,SMILES,MolWt,mol,cid,Energy,Relative energy,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,FNSA1,FNSA2,FNSA3,FNSA4,FNSA5,FPSA1,FPSA2,FPSA3,FPSA4,FPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCS,RPCS,TASA,TPSA,RASA,RPSA,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVp,MOMI-X,MOMI-Y,MOMI-Z,PBF
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,141,27.841883,0.69088942,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,421.87714,291.05841,130.81874,236.91777,184.95937,1195.0858,537.27258,160.23965,657.81317,1.0427963,1.6061081,81.381538,5.0524311,53.168648,57.259201,0.016998073,-36.432228,0,6.5113668,21.136803,12.541539,4.0905519,0.68991268,0.31008729,0.56158,0.43841997,2.8327816,1.2735286,0.21444975,0.32636315,0.87925828,2058.064,609.05847,1640.8707,1866.1987,3.0227542,2.4550924,1.6492198,1.1369219,216.0,255.29843,4.6121097,0.068575315,2.8687255,2.3930178,1.5762315,0.89319801,0.48868176,0.23871097,0.11048595,0.050057586,425.5,249.875,187.5,159.25,130.25,96.625,54.0,22.75,0.70710677,0.70710677,1.4142135,0.5,0.5,1.0,-2.5360382,-2.4722106,-2.3855398,-9.4939413,-9.139884,-8.9157038,1.2314669,289.125,322.125,249.0,119.25,55.75,26.25,12.625,5.5,0.37133333,0.19152276,1.7175446,1.7612752,1.7553985,1.794426,1.9116372,2.1533842,2.3920536,2.5803506,0.14048113,0.69336861,1.548149,2.3037901,2.9815829,3.878098,4.7408109,4.9208651,1.3508325,385.41049,520.625,982.25,648.625,358.125,153.875,69.625,30.5,12.875,5.5,693.125,326.5,109.125,34.625,13.875,4.25,0.25,0.0,341.87242549346183,-707.3374969184588,-75.46416897672789,-22.817338610272863,-64.30340881076899,53.17627375402682,110.02224680253832,6.668935659133602,3.549104735565752,5.501112340126917,-288.696151739435,817.3597437209971,82.13310463586149,26.36644334583862,69.80452115089591,0.8653931177211317,-1.790507090052026,-0.1910249777317995,-0.0577582932274847,-0.1627733718229114,0.1346068822788685,0.2785029972560725,0.0168813001329632,0.0089839676534216,0.0139251498628036,135.05625699977605,-279.4327580866116,-29.81202179404904,-9.013959938277797,-25.40297800787378,21.00721777735666,43.46414548762892,2.6345543575059223,1.4020692092783522,2.1732072743814466,212.14780860472283,0.0,215.7997604367104,179.24893881077827,0.5462611593147328,0.4537388406852672,8.561874965216438,4.827635791979341,0.7735130266954234,0.4361473612272844,2654.975633154821,1263.8423917851817,1723.998258217517,1518.979889221226,519.3368900260089,0.4038022059270976
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,38,27.841883,0.6908896,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,423.44235,290.87219,132.57018,236.82065,186.62172,1194.3212,544.4657,158.30202,649.85553,1.0427963,1.6048191,81.392784,5.0549197,53.157017,57.244507,0.015825238,-36.407043,0,6.5376086,21.148054,12.539926,4.087491,0.68692273,0.31307724,0.55927479,0.44072518,2.8205049,1.2858083,0.21445318,0.3263469,0.87925416,2058.0764,609.03748,1640.8881,1866.2272,3.0227633,2.4551146,1.6491853,1.1369412,216.0,257.16721,4.6020131,0.068911687,2.8688977,2.3866277,1.5755788,0.89732486,0.48886088,0.23702137,0.10917302,0.048527863,426.875,250.5,189.125,157.25,131.25,97.0,52.0,22.0,0.70710677,0.70710677,1.4142135,0.5,0.5,0.70710677,-2.5200825,-2.4238214,-2.4025083,-9.755208,-8.8986044,-8.5031738,1.2293022,291.75,317.625,244.5,122.25,55.5,25.625,12.75,5.125,0.36549902,0.1899841,1.6863641,1.7751462,1.7769251,1.8433907,1.9043993,2.1164021,2.3762734,2.6100292,0.14124502,0.69577193,1.5681404,2.3109584,2.9311249,3.8685107,4.6479778,4.8447785,1.3554816,386.02515,523.25,986.0,643.25,353.0,156.625,69.125,29.875,12.875,5.125,694.25,325.625,108.5,34.375,13.625,4.25,0.125,0.0,343.5710278566018,-710.8519223421209,-75.77021082229376,-22.93070717232648,-64.62290203110192,52.96366315261135,109.58235332354108,6.6495249825235,3.534914623340035,5.4791176661770535,-290.60736470399047,820.434275665662,82.41973580481726,26.46562179566652,70.10201969727896,0.8664337210501948,-1.7926601088367444,-0.1910809130708145,-0.0578277454463465,-0.1629691008033404,0.1335662789498051,0.276349978471354,0.0167690876316518,0.0089145154345598,0.0138174989235676,136.23783137083538,-281.87744737923816,-30.0455171361212,-9.09282088320123,-25.62522248902165,21.00192980293679,43.45320461521279,2.6367673343030003,1.40171627791009,2.172660230760639,214.02597833884911,0.0,216.74469644300137,179.78999456621182,0.5465970603766556,0.4534029396233444,8.561882657453324,4.829228639234221,0.7729296533806271,0.4359618284384847,2654.976902855278,1263.8349042197206,1723.9159348690616,1518.9831313428783,519.2768265000889,0.4054095658352483
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,130,28.027874,0.876881,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,425.15103,298.86041,126.29063,244.05576,181.09529,1227.1208,518.67566,172.56978,708.44519,1.0458224,2.1159115,87.273308,5.2194633,55.137436,59.670063,0.002699668,-36.512836,0,6.7281733,29.9335,15.652911,4.5326266,0.70295113,0.29704887,0.57404482,0.42595521,2.8863175,1.2199796,0.16680366,0.32202923,0.81995499,1969.4332,592.17529,1507.8044,1838.8868,2.9569502,2.6451852,1.5345826,1.080336,215.375,252.91779,4.1653295,0.052122988,2.8526466,2.3593204,1.5850285,0.96918952,0.55430079,0.28709927,0.12570302,0.059628505,387.25,226.0,172.875,145.25,119.75,84.375,44.125,18.875,6.6708322,0.70710677,6.7082038,0.70710677,0.5,0.5,-2.1618631,-2.0985041,-2.0709674,-8.32934,-8.2733278,-7.9800563,1.2314886,253.875,318.5,258.0,133.5,64.875,31.375,14.0,6.125,0.46059293,0.24526678,1.7769308,1.7464635,1.7159541,1.9024613,2.1316855,2.4414556,2.8996782,2.8581698,0.3685987,0.92353022,1.559775,2.1129968,2.6145627,3.4106712,4.1232052,4.0420308,1.3449453,382.07874,513.875,962.125,647.875,372.5,170.875,79.625,35.625,14.25,6.125,708.25,329.375,114.5,37.375,14.75,4.25,0.25,0.0,344.7870815881505,-713.3679497794038,-75.88566136408008,-23.011869347722705,-64.85163179812763,42.92371808576932,88.80960570422575,5.001728145218218,2.864825990458895,4.440480285211288,-301.8633635023812,802.1775554836296,80.8873895092983,25.8766953381816,69.29211208333892,0.889289341122636,-1.8399486173183068,-0.1957274892210971,-0.0593531812038163,-0.167268056119846,0.1107106588773639,0.2290614699897917,0.0129006675837373,0.00738907967709,0.0114530734994895,133.67767511977888,-276.5804582707174,-29.42169045125177,-8.921950266797333,-25.143678024610672,16.641989064011515,34.432443246310875,1.939224018934107,1.1107239756874476,1.721622162315544,213.8552356357468,0.0,208.75998718984232,178.95081248407757,0.5384425385246367,0.4615574614753633,8.481385837821552,4.911418586314956,0.72687090069127,0.4209179159833558,2692.4975257470696,1263.664631393253,1668.9413244308994,1354.2084107530145,515.783309333219,0.3319046680244504
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,96,28.097822,0.9468298,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,433.099,294.62027,138.47873,258.4173,174.68169,1209.7108,568.73218,156.14154,640.9787,1.0427963,1.454824,84.327171,5.3055434,54.855579,59.705063,0.057644766,-37.420738,0,6.599968,25.908024,12.658951,4.8494844,0.68026078,0.31973922,0.59667027,0.4033297,2.7931509,1.3131689,0.096506268,0.18605609,0.95176822,2376.9197,413.7294,2116.429,2223.6809,3.2484832,3.1719651,1.2368602,0.98538548,216.0,256.43234,2.0010052,0.054788876,2.8448462,2.3493047,1.6000476,0.92690581,0.49034536,0.22328961,0.11104756,0.057861533,423.5,238.875,183.25,155.5,128.75,88.75,41.375,12.0,5.7227616,2.0615528,4.7434163,0.70710677,0.86602539,0.5,-1.904498,-1.8776428,-1.8658036,-8.1901293,-7.9018331,-7.885303,1.2555612,271.5,326.75,266.25,126.875,57.0,24.375,13.0,6.125,0.3867667,0.18247588,0.64840418,0.59895122,0.35260093,0.50816655,0.68733406,1.4396132,2.4081652,2.1980393,0.31966206,0.37706822,0.59406072,1.1915952,1.7815193,2.7398515,3.3965626,3.4485219,1.3291377,395.46317,525.625,988.375,655.125,373.25,162.5,70.875,28.375,13.5,6.125,716.875,328.375,107.0,35.625,13.875,4.0,0.5,0.0,354.8781525110249,-734.2464773105725,-75.60438357992953,-23.685370235824912,-66.74967975550659,47.884632118797136,99.0737868808286,5.900292087310009,3.195928609058988,4.953689344041431,-306.9935203922278,833.3202641914011,81.50467566723954,26.8812988448839,71.70336909954803,0.881109591188253,-1.8230246321924104,-0.1877144226456207,-0.0588072461997551,-0.1657295120174918,0.1188904088117469,0.2459854551156879,0.014649546364451,0.0079350146811512,0.0122992727557844,142.9317129096271,-295.7271558062437,-30.450632060873613,-9.539585671169148,-26.88428689147669,19.28614777314135,39.90323428794406,2.376418071214285,1.287201106062712,1.995161714397204,214.19672104195152,0.0,223.146637885623,179.61614674419906,0.5540398626718115,0.4459601373281885,10.111612517299108,5.667849654851476,0.7840297702046367,0.4394712371389995,2622.7866329955505,1263.911977550304,2010.6579437009684,1914.7696695024747,359.82914470633773,0.3033408054160741
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,120,28.097822,0.9468298,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,437.6124,295.29224,142.32016,261.84998,175.76242,1212.47,584.50891,152.97208,627.961,1.0421932,1.4548323,84.316574,5.292913,54.863308,59.736382,0.057314157,-37.403984,0,6.5699382,25.89743,12.660028,4.8730731,0.67478031,0.32521966,0.59836048,0.40163949,2.770648,1.3356771,0.096512936,0.18604332,0.95176375,2376.605,413.64957,2116.1558,2223.4045,3.2482681,3.1717675,1.2367494,0.98535812,216.125,258.54843,2.0065203,0.054764967,2.8450019,2.3492112,1.6000375,0.92716444,0.49093312,0.223152,0.11104449,0.057854913,423.25,238.5,183.375,155.25,128.75,88.75,41.375,12.0,5.7227616,2.0615528,4.7434163,0.70710677,0.86602539,0.5,-1.9043385,-1.8773644,-1.8660901,-8.190918,-7.9021955,-7.8859887,1.2558596,271.375,327.25,266.375,127.0,56.75,24.375,13.0,6.125,0.38650307,0.18276973,0.65011424,0.60117674,0.35239112,0.50506055,0.67623854,1.4395651,2.4081779,2.2312849,0.32110786,0.37918821,0.59492308,1.1929724,1.7829943,2.7399318,3.3966656,3.4486408,1.3286113,395.4317,525.375,988.375,655.25,373.375,162.5,70.875,28.375,13.5,6.125,717.0,328.0,107.0,35.5,14.125,4.0,0.5,0.0,356.3296356719432,-737.2496106120703,-75.6299769999196,-23.78224550361517,-67.02269187382457,47.88463211879714,99.07378688082864,5.89079547573111,3.195928609058988,4.953689344041431,-308.4450035531461,836.323397492899,81.52077247565072,26.97817411267416,71.976381217866,0.8815365118591341,-1.823907935366944,-0.1871036799697353,-0.0588357398505465,-0.1658098123060858,0.1184634881408658,0.2451021519411546,0.0145734476616266,0.0079065210303598,0.0122551075970577,144.0335227752758,-298.0068115325665,-30.57071577605304,-9.613122952663437,-27.091528321142405,19.35565151032856,40.04703822129001,2.381143579927657,1.2918399426222582,2.0023519110645,214.02597833884911,0.0,224.61128869537407,179.60297909536632,0.5556738259710668,0.4443261740289332,10.1116242537982,5.675491528493369,0.7816296972753053,0.4387161363950504,2622.798392219825,1263.9099278965325,2010.75243637224,1914.8140551832928,359.91113556481605,0.3085270805100312
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,121,28.115751,0.96475852,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,437.7106,296.72906,140.98155,260.64594,177.06467,1218.3695,579.01123,155.7475,639.35822,1.0421932,0.68714142,83.869148,5.3728237,53.521999,58.679562,0.058970332,-34.743675,0,6.7364254,24.259569,13.021366,5.1575646,0.67791152,0.32208851,0.59547549,0.40452451,2.7835045,1.3228174,0.1010804,0.18478754,0.95330733,2373.8989,410.33441,2116.8894,2220.574,3.2464185,3.166692,1.2098039,1.006791,216.125,254.89725,1.8115778,0.055200629,2.8523397,2.367856,1.6070789,0.91278219,0.48724547,0.23272891,0.11609878,0.063605338,434.25,242.375,182.75,155.75,129.25,86.875,44.375,12.875,6.5192022,6.3442888,0.86602539,0.5,0.5,1.0,-1.8686175,-1.8655323,-1.8579313,-8.7977772,-8.530838,-8.380722,1.2562853,282.75,328.5,264.875,125.5,57.5,26.0,13.5,7.625,0.38508892,0.19101124,0.5829255,0.55698597,0.34294817,0.3804999,0.54679561,1.3000892,2.1361768,2.5811577,0.33013266,0.32110977,0.54878712,1.0596387,1.6075591,2.4318352,2.8752995,2.8843806,1.3254167,393.93274,522.125,993.25,653.125,373.75,160.0,70.375,29.75,13.5,7.625,710.5,324.625,108.875,34.5,12.875,3.75,0.0,0.0,354.3598391332079,-733.1740817034821,-75.50916149139648,-23.650776829144583,-66.65218924577111,47.0578131132925,97.36309001806148,5.7670389516677325,3.140744839292305,4.868154500903074,-307.3020260199154,830.5371717215436,81.27620044306421,26.79152166843689,71.52034374667419,0.8827709423092449,-1.8264619844203027,-0.1881062306772404,-0.0589181285296871,-0.1660419985836639,0.1172290576907552,0.2425481028877955,0.0143666799887672,0.0078241323512192,0.0121274051443897,142.24629467529988,-294.3090185653956,-30.31071032897823,-9.49383930856115,-26.75536532412688,18.889836859792457,39.08326301051491,2.31499123639258,1.2607504196940291,1.9541631505257453,213.5991215810932,0.0,221.96546787775924,179.4521843687412,0.5529539287461526,0.4470460712538475,10.142852778681156,5.659789354737506,0.7920901544138064,0.4419923587342622,2626.4208494438653,1263.5924666694823,2011.4809796676627,1915.338360556175,356.9190149959136,0.318221800019134
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,49,28.16259,1.0115969,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,442.21301,313.65363,128.5594,260.14478,182.06827,1287.8618,527.99347,185.09422,759.86835,1.0373932,1.4312564,95.056755,5.5131145,63.157669,69.484489,0.053717315,-40.13076,0,6.5904536,34.812237,13.414985,6.3268161,0.70928174,0.29071826,0.58827931,0.41172072,2.9123108,1.1939799,0.12084297,0.16031502,0.9558599,2468.2871,373.97995,2229.8125,2332.7817,3.3103294,3.1161313,1.1914576,1.0832443,217.125,257.81839,3.8903298,0.081276499,2.8478146,2.4528422,1.5657871,0.78742671,0.36896971,0.14490543,0.04344843,0.005201301,473.25,274.625,203.875,163.875,133.375,99.5,62.375,31.25,0.5,0.70710677,1.118034,0.5,0.5,0.70710677,-2.3672442,-2.205776,-2.1844344,-6.5609965,-6.3841686,-6.3421578,1.2576238,255.5,284.125,206.375,88.375,34.0,12.375,4.5,0.5,0.24340895,0.10144927,1.386681,1.3641846,1.2617636,1.3630685,1.7449212,2.5446913,2.6591268,2.2691519,0.36609903,0.78888279,1.5238584,2.0406373,2.6314588,3.5198395,4.059999,4.5913911,1.3259051,395.48456,524.375,982.25,640.875,329.125,126.625,49.625,16.625,4.75,0.5,726.75,356.75,122.75,38.25,15.625,4.25,0.25,0.0,340.8253951005598,-705.1711804738262,-71.17338823051601,-22.74745743463956,-64.10647095216603,60.14517680042304,124.44097750300426,7.28910988340746,4.014225080742073,6.222048875150214,-280.68021830013674,829.6121579768305,78.46249811392347,26.76168251538164,70.32851982731624,0.8500010199868845,-1.7586606845750363,-0.1775027725677879,-0.0567309898250011,-0.159878244052276,0.1499989800131156,0.3103494027330619,0.0181786654538015,0.0100112710559052,0.015517470136653,136.66095359184988,-282.7528915226813,-28.53843418292068,-9.121061016860688,-25.70480832024376,24.11644593875135,49.89716991729695,2.922718558598996,1.6095861263644178,2.494858495864848,213.6844929326444,0.0,233.4936871545096,167.47688474647322,0.5823212562645854,0.4176787437354146,9.888040233028988,5.627261185514673,0.7571674580312948,0.4309022765989613,2624.991677750605,1264.7723245723007,2143.2554255579103,2043.282817112372,313.9866958179239,0.3347696923397322
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,181,28.267155,1.1161618,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,439.87527,301.00458,138.87068,263.88364,175.99162,1235.9248,570.34192,162.1339,665.58289,1.0440046,1.1810642,78.727386,5.4585881,49.067181,54.133347,0.051228251,-33.006386,0,6.7646899,19.001169,12.319539,5.066164,0.6842953,0.3157047,0.59990561,0.40009439,2.8097165,1.2965991,0.098168194,0.18118097,0.95633096,2387.4177,404.72723,2136.2795,2233.8286,3.2556491,3.1749229,1.2329071,0.99476069,215.75,256.6716,2.3588681,0.058736499,2.8482432,2.3631251,1.6038092,0.90680945,0.46523777,0.20267022,0.097266532,0.043465927,425.375,243.75,186.125,157.875,129.0,87.75,43.25,15.625,0.70710677,0.5,0.5,0.5,0.5,1.0,-2.0660307,-2.0605345,-2.026406,-8.9758387,-8.7732306,-8.2697229,1.2577387,264.5,321.125,267.375,121.125,54.0,22.625,11.5,5.0,0.35594359,0.16706255,0.81466532,0.76716959,0.40828121,0.37007457,0.56074411,1.6705197,3.0586767,3.4883771,0.31735346,0.33398435,0.7195825,1.4146931,2.0001764,2.9593561,3.4829717,4.1207867,1.3247297,394.89188,523.125,991.125,655.75,375.0,156.375,66.25,26.375,11.625,5.0,726.625,334.625,107.625,35.25,12.25,3.75,0.125,0.0,355.4654599832783,-735.4616223950163,-75.55558054281273,-23.72456846435536,-66.86014749045603,47.22317691439344,97.70522939061487,5.794180702898123,3.1517815932456417,4.885261469530745,-308.2422830688849,833.1668517856313,81.34976124571085,26.876350057601,71.74540895998678,0.8827302968412454,-1.8263778885370088,-0.18762779383321,-0.0589154157592583,-0.1660343535033644,0.1172697031587544,0.2426321987710892,0.0143887365373324,0.007826845121648,0.0121316099385544,143.14190154487025,-296.16203821279936,-30.42537373879752,-9.553614135896751,-26.92382165570903,19.016236741634696,39.344785641081046,2.333250729188839,1.2691866335832596,1.9672392820540527,213.1722648233372,0.0,223.05214428499391,179.6364926126779,0.5539072222235917,0.4460927777764083,10.150653946421384,5.640920280415244,0.7994677183550208,0.4442801113908575,2623.7544543325903,1263.134653532807,2021.8866554614224,1936.1352108032509,349.1744826402039,0.305783259020725
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,57,28.397564,1.2465719,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,433.30066,304.29507,129.0056,252.23544,181.06523,1249.4355,529.82599,175.28947,719.60956,1.0379908,0.76424789,80.666809,5.3523483,49.762108,55.148102,0.018150536,-30.388638,0,6.6882486,22.845514,13.459963,5.3859944,0.70227236,0.29772767,0.58212566,0.41787434,2.8835301,1.2227676,0.24994892,0.35370773,0.95566642,1985.3011,608.14429,1643.1167,1719.3412,2.9688385,2.5140867,1.5551331,1.256915,217.0,251.5676,3.6502979,0.067011729,2.854286,2.3775418,1.6048121,0.8731935,0.48709479,0.22917804,0.10388333,0.049159359,429.5,249.375,190.125,155.0,128.875,84.75,46.375,21.375,1.2247449,1.6583124,0.5,0.5,0.70710677,0.5,-2.4277673,-2.2683296,-2.252568,-8.4531116,-8.1944914,-8.0008364,1.2398707,246.375,299.375,239.0,114.125,54.75,24.625,12.125,4.75,0.36291912,0.17983872,1.4278885,1.4335111,1.3723855,1.4308455,1.4969485,1.8284248,2.1772168,2.285017,0.089075863,0.53181499,1.2303917,1.9557552,2.4581473,3.4372211,4.1273737,4.2966352,1.3384475,386.17505,516.875,971.125,640.5,358.25,151.5,69.0,27.875,12.25,4.75,724.75,341.125,119.25,37.375,14.25,3.25,0.125,0.0,342.42958154251346,-708.4902584041514,-73.40722437601485,-22.854524464650044,-64.40820530946831,49.95245396877617,103.3521311471913,5.931497763160487,3.3339397144255263,5.167606557359564,-292.4771275737373,811.8423895513426,79.33872213917535,26.18846417907557,69.57581186682788,0.8726943400869867,-1.80561339277666,-0.1870810020146877,-0.0582455933153761,-0.1641466720706054,0.1273056599130133,0.2633966945314387,0.0151166394644737,0.0084966675655302,0.0131698347265719,134.36321622493057,-277.99884973254046,-28.803676121894668,-8.967704830081951,-25.27262270295823,19.6004455670524,40.55351959396468,2.3274131659395736,1.3081780514182155,2.027675979698233,212.9161507686836,0.6507419816723378,217.4965400369767,174.88549547431296,0.5542979044735571,0.4457020955264429,8.187275345314825,4.868813635784389,0.6815750114444084,0.4053194218549677,2686.988775671697,1263.867506720574,1568.7016293158435,1502.9786853395196,517.3882542107979,0.4393406020512198
394,Sub98,CN[C@H](C=O)[C@H](O)[C@@H](O)c1ccc(O)cc1,225.244,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,2,28.417444,1.2664505,O=C[C@@](NC)[C@](O)[C@@](O)c1ccc(O)cc1,424.58615,295.26263,129.32353,245.70166,178.88449,1212.3483,531.13177,165.93909,681.21655,1.038589,2.0248454,86.306076,5.2334208,54.313663,58.761547,0.003834779,-35.979118,0,6.7014852,25.666348,15.605787,4.447885,0.69541276,0.30458727,0.57868505,0.42131492,2.8553648,1.2509398,0.1678451,0.32453561,0.8193295,1965.6754,595.12292,1502.4601,1833.7678,2.9541278,2.6322997,1.5539911,1.0784242,216.875,253.10503,4.0104728,0.047668356,2.85904,2.3496468,1.5994898,1.0015599,0.57639033,0.28689742,0.12716813,0.05788742,376.375,216.375,164.875,141.0,119.0,83.625,43.5,16.5,0.5,0.70710677,0.5,0.70710677,0.5,1.118034,-2.0812132,-2.0639019,-2.0198219,-8.2458172,-8.1097479,-7.9022942,1.2308811,255.625,333.5,269.75,139.125,65.25,31.75,15.125,5.875,0.49658832,0.25265959,1.7897542,1.774289,1.7826473,1.9489011,2.2214143,2.4577379,2.7358727,2.9912894,0.37623367,0.92061675,1.4672854,1.9913861,2.4223745,3.1911244,4.013586,4.0396299,1.3458273,382.01407,514.125,968.75,657.25,380.75,176.125,81.875,35.625,15.5,5.875,713.125,323.75,111.0,37.0,16.625,3.875,0.375,0.0,345.29733867363296,-714.4236768363874,-76.17141807778508,-23.0459250592383,-64.94760698512611,42.97096488608387,88.90735981066958,5.004604159657357,2.867979348731277,4.445367990533479,-302.3263737875491,803.331036647057,81.17602223744244,25.91390440796957,69.3929749756596,0.889326621585852,-1.84002575097276,-0.1961824268925153,-0.059355669386218,-0.1672750682702508,0.1106733784141481,0.2289843363353387,0.0128895511525772,0.0073865914946883,0.0114492168167669,134.06801191049647,-277.38806902815946,-29.57494727679956,-8.948002226714822,-25.21709718437813,16.684263638643944,34.51990976766202,1.943129167058064,1.1135454763761945,1.7259954883831012,213.5991215810932,0.0,208.476506387955,179.7917971717618,0.5369392877981622,0.4630607122018377,8.446388504562172,4.934821911680299,0.7115893249501665,0.4157476998583668,2692.817182013891,1263.3905151800109,1663.432260370964,1349.3211199266232,518.0003185981462,0.3324118936041412
